Scenario,Device,TX_Packets,RX_Packets,Lost_Packets,TX_Bytes,RX_Bytes,Delay,Jitter,TRR,PLR,NDI,JVI,ASI,Source_File
mitm,WIP,7080,7079,0,2010720,2010436,3049074.728068936,1483712.388755474,99.98587570621469,0.0,99.98587570621469,6.739850707621353e-08,69.99436531177872,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,WIP,7080,7077,2,2010720,2009868,3340200.649992935,1539366.9634025716,99.95762711864407,0.02824858757062147,99.95762711864407,6.49617682544006e-08,69.9745905061922,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,WIP,7080,7077,2,2010720,2009868,3285163.2047477746,1501992.369648156,99.95762711864407,0.02824858757062147,99.95762711864407,6.657823432008973e-08,69.97459082389676,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,WIP,6591,6590,1,1871844,1871560,2087541.7298937785,1012532.6251896813,99.98482779547868,0.015172204521316946,99.98482779547868,9.876224964356522e-08,69.98940145663957,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,WIP,294,294,0,22932,22932,0.0,0.0,100.0,0.0,100.0,100.0,100.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed2.xml
mitm,WIP,1,1,0,36,36,8006420.0,0.0,100.0,0.0,100.0,100.0,85.00000187349629,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed2.xml
mitm,WIP,7080,7079,0,3823200,3822660,2486537.6465602485,1308313.3210905495,99.98587570621469,0.0,99.98587570621469,7.643429009819325e-08,69.99436778010278,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed2.xml
mitm,WIP,7080,7070,9,2010720,2007880,2903748.2319660536,1167800.5657708629,99.85875706214689,0.1271186440677966,99.85875706214689,8.563105965645696e-08,69.90538524202171,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed2.xml
mitm,WIP,7080,7072,7,2010720,2008448,2988928.1674208143,1309174.2081447963,99.88700564971752,0.09887005649717513,99.88700564971752,7.638402842149167e-08,69.9251577190531,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed2.xml
mitm,WIP,7080,7079,0,2010720,2010436,3012770.1652775817,1447534.962565334,99.98587570621469,0.0,99.98587570621469,6.908296000926719e-08,69.99436562372767,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed2.xml
mitm,WIP,7080,7075,4,2010720,2009300,3143378.0918727913,1465173.144876325,99.92937853107344,0.05649717514124294,99.92937853107344,6.82513191573612e-08,69.95481726951266,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed2.xml
mitm,WIP,7080,7079,0,2010720,2010436,3226882.328012431,1505622.2630315016,99.98587570621469,0.0,99.98587570621469,6.641772135611016e-08,69.99436489358565,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed2.xml
mitm,WIP,6591,6591,0,1871844,1871844,2083765.741162191,1016900.318616295,100.0,0.0,100.0,9.833805543274173e-08,70.00002194919628,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed2.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed2.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed2.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed2.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed2.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed2.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed2.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed2.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed2.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed2.xml
mitm,WIP,294,294,0,22932,22932,0.0,0.0,100.0,0.0,100.0,100.0,100.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed7.xml
mitm,WIP,1,1,0,36,36,4978430.0,0.0,100.0,0.0,100.0,100.0,85.00000301299747,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed7.xml
mitm,WIP,7080,7079,0,3823200,3822660,2314211.0467580166,1286848.4249187738,99.98587570621469,0.0,99.98587570621469,7.770922976309567e-08,69.9943684205491,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed7.xml
mitm,WIP,7080,7077,2,2010720,2009868,2877363.2895294614,1184797.2304648862,99.95762711864407,0.02824858757062147,99.95762711864407,8.440262801455043e-08,69.97459414467423,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed7.xml
mitm,WIP,7080,7075,4,2010720,2009300,3027547.703180212,1311324.3816254416,99.92937853107344,0.05649717514124294,99.92937853107344,7.625878182771759e-08,69.95481865319884,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed7.xml
mitm,WIP,7080,7072,6,2010720,2008448,3033724.547511312,1473882.9185520362,99.88700564971752,0.0847457627118644,99.88700564971752,6.784799435113439e-08,69.92939365268133,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed7.xml
mitm,WIP,7080,7075,3,2010720,2009300,3258318.0212014136,1524650.1766784452,99.92937853107344,0.0423728813559322,99.92937853107344,6.558881602091048e-08,69.95905398993933,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed7.xml
mitm,WIP,7080,6838,241,2010720,1941992,3646782.6849956126,1637350.1023691138,96.5819209039548,3.403954802259887,96.5819209039548,6.107429302641736e-08,67.61159519525586,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed7.xml
mitm,WIP,6591,6591,0,1871844,1871844,2157305.4164770143,1047555.7578516159,100.0,0.0,100.0,9.5460312403442e-08,70.00002127214839,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed7.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed7.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed7.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed7.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed7.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed7.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed7.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed7.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed7.xml
mitm,WIP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_wip_blocksec_mitm2_sec23-mitm-seed7.xml
mitm,SHS,294,294,0,22932,22932,0.0,0.0,100.0,0.0,100.0,100.0,100.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed9.xml
mitm,SHS,1,1,0,36,36,10486100.0,0.0,100.0,0.0,100.0,100.0,85.00000143046496,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed9.xml
mitm,SHS,7080,7079,0,3823200,3822660,1015673.1176719876,714894.7591467721,99.98587570621469,0.0,99.98587570621469,1.3988072870959272e-07,69.99438603308239,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed9.xml
mitm,SHS,7080,7079,0,2010720,2010436,2231077.8358525215,978152.2813956774,99.98587570621469,0.0,99.98587570621469,1.0223357017077275e-07,69.99437234071057,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed9.xml
mitm,SHS,7080,7079,0,2010720,2010436,2274826.9529594574,1007718.6043226444,99.98587570621469,0.0,99.98587570621469,9.923405152173675e-08,69.99437176148409,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed9.xml
mitm,SHS,7080,7075,4,2010720,2009300,2496098.9399293284,1110315.1943462898,99.92937853107344,0.05649717514124294,99.92937853107344,9.006451539088553e-08,69.95482177892693,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed9.xml
mitm,SHS,7080,7074,5,2010720,2009016,2505060.7859768164,1109635.284139101,99.91525423728814,0.07062146892655367,99.91525423728814,9.011970089565442e-08,69.94493476005651,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed9.xml
mitm,SHS,7080,7079,0,2010720,2010436,2406483.966661958,1129792.3435513491,99.98587570621469,0.0,99.98587570621469,8.851184067786449e-08,69.99436979240781,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed9.xml
mitm,SHS,6591,6590,1,1871844,1871560,1572336.8740515932,722588.7708649469,99.98482779547868,0.015172204521316946,99.98482779547868,1.3839130068670675e-07,69.98940975543579,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed9.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed9.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed9.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed9.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed9.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed9.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed9.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed9.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed9.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed9.xml
mitm,SHS,294,294,0,22932,22932,0.0,0.0,100.0,0.0,100.0,100.0,100.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed10.xml
mitm,SHS,1,1,0,36,36,4593130.0,0.0,100.0,0.0,100.0,100.0,85.00000326574617,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed10.xml
mitm,SHS,7080,7079,0,3823200,3822660,989093.0922446674,723294.2506003673,99.98587570621469,0.0,99.98587570621469,1.3825631792142563e-07,69.99438618629728,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed10.xml
mitm,SHS,7080,6838,241,2010720,1941992,2660134.54226382,1089706.054401872,96.5819209039548,3.403954802259887,96.5819209039548,9.176786666852197e-08,67.61160132488176,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed10.xml
mitm,SHS,7080,7075,4,2010720,2009300,2241455.8303886927,983235.335689046,99.92937853107344,0.05649717514124294,99.92937853107344,1.0170505093596489e-07,69.95482420770539,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed10.xml
mitm,SHS,7080,7079,0,2010720,2010436,2386156.236756604,1095047.32306823,99.98587570621469,0.0,99.98587570621469,9.132025420462031e-08,69.9943702667695,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed10.xml
mitm,SHS,7080,7079,0,2010720,2010436,2448453.171351886,1139136.8837406414,99.98587570621469,0.0,99.98587570621469,8.778576248346834e-08,69.99436957665307,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed10.xml
mitm,SHS,7080,7074,5,2010720,2009016,2409499.5759117897,1104532.0893412495,99.91525423728814,0.07062146892655367,99.91525423728814,9.053607484514516e-08,69.9449350599927,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed10.xml
mitm,SHS,6591,6591,0,1871844,1871844,1575056.8957669549,720010.6205431649,100.0,0.0,100.0,1.3888684001032472e-07,70.00003035645655,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed10.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed10.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed10.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed10.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed10.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed10.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed10.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed10.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed10.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed10.xml
mitm,SHS,294,294,0,22932,22932,0.0,0.0,100.0,0.0,100.0,100.0,100.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,SHS,1,1,0,36,36,7626130.0,0.0,100.0,0.0,100.0,100.0,85.00000196692136,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,SHS,7080,7079,0,3823200,3822660,986986.8625512078,732709.4222347789,99.98587570621469,0.0,99.98587570621469,1.3647975149346132e-07,69.99438595217596,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,SHS,7080,7074,5,2010720,2009016,2244713.033644331,928717.839977382,99.91525423728814,0.07062146892655367,99.91525423728814,1.076753299955561e-07,69.94493808788508,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,SHS,7080,7078,1,2010720,2010152,2243020.627295846,1024272.3933314496,99.97175141242937,0.014124293785310734,99.97175141242937,9.763027936066827e-08,69.98448460877142,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,SHS,7080,7079,0,2010720,2010436,2358991.3829636956,1102445.2606300325,99.98587570621469,0.0,99.98587570621469,9.070745140864763e-08,69.99437024723832,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,SHS,7080,6838,241,2010720,1941992,2877040.0701959636,1255121.3805206202,96.5819209039548,3.403954802259887,96.5819209039548,7.967356900481352e-08,67.61159908561972,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,SHS,7080,7079,0,2010720,2010436,2410043.791495974,1127752.5074163016,99.98587570621469,0.0,99.98587570621469,8.867193755164384e-08,69.99436980721543,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,SHS,6591,6591,0,1871844,1871844,1560248.8241541495,703632.2257624032,100.0,0.0,100.0,1.4211969861034687e-07,70.00003093176954,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed8.xml
mitm,SHS,294,294,0,22932,22932,0.0,0.0,100.0,0.0,100.0,100.0,100.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed4.xml
mitm,SHS,1,1,0,36,36,4561130.0,0.0,100.0,0.0,100.0,100.0,85.00000328865801,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed4.xml
mitm,SHS,7080,7079,0,3823200,3822660,967783.5852521543,703992.0892781466,99.98587570621469,0.0,99.98587570621469,1.4204705050093687e-07,69.99438708883012,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed4.xml
mitm,SHS,7080,7079,0,2010720,2010436,2200889.956208504,954643.3112021472,99.98587570621469,0.0,99.98587570621469,1.0475116592952662e-07,69.99437281056603,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed4.xml
mitm,SHS,7080,6838,241,2010720,1941992,2709023.106171395,1146551.6232816612,96.5819209039548,3.403954802259887,96.5819209039548,8.721805270883648e-08,67.61160054064976,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed4.xml
mitm,SHS,7080,7079,0,2010720,2010436,2405876.5362339313,1118282.243254697,99.98587570621469,0.0,99.98587570621469,8.94228630685692e-08,69.99436993063465,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed4.xml
mitm,SHS,7080,7075,4,2010720,2009300,2437257.9505300354,1131137.809187279,99.92937853107344,0.05649717514124294,99.92937853107344,8.840655762664613e-08,69.95482167531371,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed4.xml
mitm,SHS,7080,7077,2,2010720,2009868,2443069.0970750316,1089519.5704394518,99.95762711864407,0.02824858757062147,99.95762711864407,9.178357380756544e-08,69.97459617852553,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed4.xml
mitm,SHS,6591,6591,0,1871844,1871844,1561659.839174632,699654.073736914,100.0,0.0,100.0,1.4292777475440603e-07,70.00003104429419,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed4.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed4.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed4.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed4.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed4.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed4.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed4.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed4.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed4.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed4.xml
mitm,SHS,294,294,0,22932,22932,0.0,0.0,100.0,0.0,100.0,100.0,100.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed5.xml
mitm,SHS,1,1,0,36,36,7894130.0,0.0,100.0,0.0,100.0,100.0,85.00000190014582,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed5.xml
mitm,SHS,7080,7079,0,3823200,3822660,999098.7427602769,723338.0420963413,99.98587570621469,0.0,99.98587570621469,1.382479477671839e-07,69.99438603316541,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed5.xml
mitm,SHS,7080,7073,6,2010720,2008732,2233818.747349074,948829.3510533012,99.90112994350282,0.0847457627118644,99.90112994350282,1.0539302961443632e-07,69.93505077248078,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed5.xml
mitm,SHS,7080,7072,7,2010720,2008448,2261679.864253394,1000552.8846153846,99.88700564971752,0.09887005649717513,99.88700564971752,9.994474198982051e-08,69.92516286686964,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed5.xml
mitm,SHS,7080,7075,4,2010720,2009300,2453554.770318021,1140138.51590106,99.92937853107344,0.05649717514124294,99.92937853107344,8.770864111476894e-08,69.95482152974778,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed5.xml
mitm,SHS,7080,7079,0,2010720,2010436,2428746.9981635823,1106088.4305692895,99.98587570621469,0.0,99.98587570621469,9.040868446487827e-08,69.99437001979784,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed5.xml
mitm,SHS,7080,7078,1,2010720,2010152,2446312.517660356,1114057.643402091,99.97175141242937,0.014124293785310734,99.97175141242937,8.976196205149643e-08,69.98448287279362,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed5.xml
mitm,SHS,6591,6591,0,1871844,1871844,1551433.7733272645,694416.6287361553,100.0,0.0,100.0,1.440057678889331e-07,70.00003126930373,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed5.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed5.xml
mitm,SHS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,flowmonitor-IoMT-wifi_hex_blocksec_mitm2_sec23-mitm-seed5.xml
